도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
수암도서관,경기도,안산시,공공도서관,"매주월요일,국가지정공휴일",09:00,22:00,09:00,20:00,00:00,00:00,133,24262,22,1393,10,14,경기도 안산시 상록구 원당골1길 23-3(수암동),안산시 평생학습원 감골도서관,031-481-3967,497.4,546.78,http://lib.iansan.net,37.36433212,126.8771578,2021-09-02,3930000,경기도 안산시
일동도서관,경기도,안산시,공공도서관,"매주월요일,국가지정공휴일",07:00,23:00,07:00,23:00,00:00,00:00,144,28429,27,716,10,14,경기도 안산시 상록구구룡로 71(일동),안산시 평생학습원 감골도서관,031-481-3712,1035.5,771.56,http://lib.iansan.net,37.3154128,126.8715832306,2021-09-02,3930000,경기도 안산시
더퀸즈웰가도서관,경상남도,진주시,작은도서관,연중무휴,06:00,23:00,06:00,20:00,06:00,20:00,18,1800,0,0,1800,0,"경상남도 진주시 새평거로 25, (평거동, 더 퀸즈 웰가) 커뮤니센터 내",더퀸즈웰가도서관,055-748-6699,,95.4,,35.16652021,128.0496189,2022-08-01,5310000,경상남도 진주시
꿈이있는 도서관,경상남도,진주시,작은도서관,연중무휴,09:00,20:00,09:00,20:00,09:00,20:00,10,2000,2,0,2000,14,경상남도 진주시 대신로299번길 8-1(상대동),꿈이있는 도서관,055-763-8291,,82,,35.18743239,128.1161787,2022-08-01,5310000,경상남도 진주시
휴먼빌 꿈꾸는 도서관,경상남도,진주시,작은도서관,토+일+공휴일,14:00,17:00,00:00,00:00,00:00,00:00,15,5021,0,0,5021,0,경상남도 진주시 내동면 순환로 425-61 (진주남강휴먼빌),꿈꾸는 도서관,055-763-0083,,139.28,,35.16204058,128.0668114,2022-08-01,5310000,경상남도 진주시
금산 아이파크 새마을 작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,14:00,18:00,00:00,00:00,00:00,00:00,36,15118,0,0,15118,7,경상남도 진주시 금산면 중천로 82 (금산아이파크아파트),금산 아이파크 새마을 작은도서관,070-8291-1915,,201.17,,35.21710271,128.145517,2022-08-01,5310000,경상남도 진주시
금빛마을 작은 도서관,경상남도,진주시,작은도서관,일+공휴일,10:00,13:00,10:00,13:00,00:00,00:00,50,18553,4,0,18553,14,경상남도 진주시 금산면 금산로 123(금산흥한골든빌 관리동2층),금빛마을 작은 도서관,055-762-5815,,248,,35.21544672,128.1506656,2022-08-01,5310000,경상남도 진주시
글샘누리 작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,14:00,18:00,00:00,00:00,00:00,00:00,24,7374,0,0,7374,0,경상남도 진주시 새평거로 111(평거휴먼시아3단지 내),글샘누리 작은도서관,055-743-0404,,104.82,,35.16986002,128.0594406,2022-08-01,5310000,경상남도 진주시
글담작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,15,2000,0,0,2000,0,경상남도 진주시 대신로232번길 16,글담작은도서관,,,51,,35.18088509,128.1190679,2022-08-01,5310000,경상남도 진주시
경남혁신 꿈꾸는 도서관,경상남도,진주시,작은도서관,일+공휴일,13:00,18:00,11:00,14:00,00:00,00:00,24,5219,0,0,5219,14,경상남도 진주시 사들로 126(충무공동) LH4단지,경남혁신 꿈꾸는 도서관,070-8994-1122,,189,,35.17977236,128.1490618,2022-08-01,5310000,경상남도 진주시
개양골 작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,17:30,19:30,00:00,00:00,00:00,00:00,31,1097,0,0,1097,14,경상남도 진주시 진주역로73번길 33,개양골 작은도서관,,,80,,35.15281252,128.1113983,2022-08-01,5310000,경상남도 진주시
서운도서관,인천광역시,계양구,공공도서관,매주목요일,06:00,22:00,06:00,22:00,06:00,22:00,99,41135,7,624,5,14,인천광역시 계양구 아나지로457번길 16,계양문화원,032-556-8597,1598,1051,http://www.gygl.go.kr,37.52642868,126.7430243,2021-12-07,3550000,인천광역시 계양구
가호동 새마을 작은도서관,경상남도,진주시,작은도서관,화+토+일+공휴일,13:00,16:00,00:00,00:00,00:00,00:00,10,8300,1,0,8300,14,"경상남도 진주시 가호로 26, (가좌동, 진주가좌주공아파트) 102동 옆 조립식건물",가호동 새마을 작은도서관,,,33,,35.16282838,128.1104991,2022-08-01,5310000,경상남도 진주시
가좌3 주공 작은 도서관,경상남도,진주시,작은도서관,월+일+공휴일,17:20,19:20,10:30,13:00,00:00,00:00,30,7100,0,0,7100,7,경상남도 진주시 진주대로568번길 12 (가좌주공3차@,가좌3 주공 작은 도서관,070-8988-9218,,56.2,,35.15772715,128.1095962,2022-08-01,5310000,경상남도 진주시
T.L.T작은도서관,경상남도,진주시,작은도서관,공휴일,10:00,18:00,10:00,18:00,00:00,00:00,10,1150,0,3,1150,0,"경상남도 진주시 석갑로 181-2, 2층",T.L.T작은도서관,,97.6,71.9,,35.186426,128.064239,2022-08-01,5310000,경상남도 진주시
LH9단지 작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,14:00,17:00,00:00,00:00,00:00,00:00,8,1019,0,0,1019,7,경상남도 진주시 사들로 13,LH9단지 작은도서관,,,67,,35.17207073,128.1446221,2022-08-01,5310000,경상남도 진주시
Book적북적작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,14:00,17:00,00:00,00:00,00:00,00:00,18,2300,0,0,2300,7,경상남도 진주시 문산읍 동부로 743,Book적북적작은도서관,055-751-2279,,36,,35.17118153,128.1801476,2022-08-01,5310000,경상남도 진주시
중흥S클래스더퍼스트북카페,경상남도,진주시,작은도서관,토+일+공휴일,14:00,17:00,00:00,00:00,00:00,00:00,50,2000,0,0,2000,14,경상남도 진주시 충의로 146,중흥S클래스관리사무소,,,291,,35.17551824,128.1496988,2022-08-01,5310000,경상남도 진주시
울산남부도서관,울산광역시,남구,공공도서관,매주월요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,946,307679,414,14750,5,14,울산광역시 남구 거마로 13번길 6,울산광역시교육청,052-259-7532,3259,4479,https://www.usnl.or.kr/,35.535916,129.294908,2022-06-17,7480000,울산광역시교육청
송도국제어린이도서관,인천광역시,연수구,어린이도서관,"매주 월요일, 국가지정공휴일",10:00,18:00,10:00,18:00,00:00,00:00,200,72896,29,20100,5,15,인천광역시 연수구 컨벤시아대로 43,인천광역시 연수구청,032-749-8220,908,1702.61,http://www.yspubliclib.go.kr,37.3979798,126.653648,2021-10-25,3520000,인천광역시 연수구
옥련1동작은도서관,인천광역시,연수구,작은도서관,코로나로 인한 휴관 운영,10:00,18:00,00:00,00:00,00:00,00:00,34,17430,0,0,5,15,인천광역시 연수구 비류대로 186번길 14,인천광역시 연수구청,032-749-6026,310,1647.44,http://www.yspubliclib.go.kr,37.4273352,126.6550785,2021-10-25,3520000,인천광역시 연수구
옥련2동어린이작은도서관,인천광역시,연수구,작은도서관,코로나로 인한 휴관 운영,10:00,18:00,00:00,00:00,00:00,00:00,100,37537,10,0,5,15,인천광역시 연수구 옥련로 82,인천광역시 연수구청,032-749-6084,322,1625,http://www.yspubliclib.go.kr,37.42619099,126.6482894,2021-10-25,3520000,인천광역시 연수구
연수2동작은도서관,인천광역시,연수구,작은도서관,코로나로 인한 휴관 운영,10:00,18:00,00:00,00:00,00:00,00:00,60,15487,0,0,5,15,인천광역시 연수구 원인재로 158,인천광역시 연수구청,032-749-6244,344,1568.96,http://www.yspubliclib.go.kr,37.4116297,126.6818255,2021-10-25,3520000,인천광역시 연수구
한울빛도서관,경기도,부천시,공공도서관,금+국가지정공휴일,07:00,22:00,07:00,22:00,00:00,00:00,616,125816,71,7025,5,14,경기도 부천시 소사로 107,경기도 부천시청,032-625-4670,1053,3200,www.bcl.go.kr,37.46794208,126.7966443,2022-08-22,3860000,경기도 부천시
꿈여울도서관,경기도,부천시,공공도서관,금+국가지정공휴일,09:00,21:00,09:00,17:00,00:00,00:00,382,114649,52,4656,5,14,경기도 부천시 까치로 103,경기도 부천시청,032-625-4680,1027,3907,www.bcl.go.kr,37.51542744,126.8055849,2022-08-22,3860000,경기도 부천시
도당도서관,경기도,부천시,공공도서관,일+월+국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,80,26545,45,0,5,14,경기도 부천시 부천로 360,경기도 부천시청,032-625-4500,2411,414,www.bcl.go.kr,37.5161009,126.7851703,2022-08-22,3860000,경기도 부천시
해돋이 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:30,17:30,00:00,00:00,00:00,00:00,20,2215,0,0,5,14,부산광역시 영도구 봉래길 372(청학동),청학1동주민센터,051-419-5682,,72.1,,35.0911179,129.0567269,2022-03-25,3280000,부산광역시 영도구
영선나릿 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,6384,0,0,5,14,부산광역시 영도구 꿈나무길 25(영선동1가),영선1동주민센터,051-419-5528,,78.67,,35.09024437,129.0447328,2022-03-25,3280000,부산광역시 영도구
담쟁이 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,4685,0,0,5,14,부산광역시 영도구 대교로6번길 5(봉래동3가),봉래1동주민센터,051-419-5624,,94.92,,35.09350456,129.0443849,2022-03-25,3280000,부산광역시 영도구
찬새미 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,17:00,00:00,00:00,00:00,00:00,12,4533,0,0,5,14,부산광역시 영도구 하나길 733(봉래동5가),봉래2동주민센터,051-417-5982,,85.68,,35.0938222,129.0527128,2022-03-25,3280000,부산광역시 영도구
영도구청 도서자료관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,10208,0,428,5,14,부산광역시 영도구 태종로 423(청학동),영도구청,051-419-4262,,117.68,,35.09121745,129.0679105,2022-03-25,3280000,부산광역시 영도구
도래샘 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,1100,0,0,5,14,부산광역시 영도구 중복길 458(신선동1가),신선동주민센터,051-419-5607,,50.66,,35.08875384,129.0482886,2022-03-25,3280000,부산광역시 영도구
동일 작은도서관,부산광역시,영도구,작은도서관,공휴일,09:00,20:00,09:00,20:00,00:00,00:00,50,8000,0,0,5,14,부산광역시 영도구 함지로19(동삼동) A상가 4층,동일교회,051-403-4340,,107.81,,35.07180289,129.0603581,2022-03-25,3280000,부산광역시 영도구
꿈나무 작은도서관,부산광역시,영도구,작은도서관,휴관중,00:00,00:00,00:00,00:00,00:00,00:00,60,1500,0,0,5,14,부산광역시 영도구 한사랑길63(영선동1가),우리교회,051-415-6351,,63.63,,35.0897278,129.0440196,2022-03-25,3280000,부산광역시 영도구
홀리조이 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,8,3000,0,0,5,14,부산광역시 영도구 대교로50 (봉래동1가) 2층,대한예수교장로회 땅끝교회,051-415-4006,,58.21,,35.0949674,129.0401082,2022-03-25,3280000,부산광역시 영도구
은혜 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,50,3000,0,0,5,14,부산광역시 영도구 봉래쉼터길 37(봉래동5가),제4영도교회,051-412-4466,,174.72,,35.09435105,129.0527456,2022-03-25,3280000,부산광역시 영도구
절영 작은도서관,부산광역시,영도구,작은도서관,휴관중,00:00,00:00,00:00,00:00,00:00,00:00,30,1130,0,0,5,14,부산광역시 영도구 절영로 209 (영선동4가),손순영,051-921-4451,,86.48,,35.0790956,129.0451508,2022-03-25,3280000,부산광역시 영도구
다문화 작은도서관 모두,부산광역시,영도구,작은도서관,"월, 공휴일",10:00,18:00,10:00,18:00,00:00,00:00,26,6000,0,0,5,14,부산광역시 영도구 태종로422번길 21(청학동) 2층,동삼사회복지관,051-412-0511,,138,,35.08927084,129.0670963,2022-03-25,3280000,부산광역시 영도구
리빙스턴 작은도서관,부산광역시,영도구,작은도서관,"토, 일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,18,1255,0,0,5,14,부산광역시 영도구 남항로10번길 15(남항동2가),제3영도교회,051-413-1101,,71.28,,35.08898767,129.0375213,2022-03-25,3280000,부산광역시 영도구
영도도서관,부산광역시,영도구,공공도서관,"(1)매주 월요일 (2)일요일을 제외한 관공서의 공휴일(다만, 일요일이 다른 공휴일과 겹치는 경우에는 휴관) (3)관장이 필요하다고 인정하는 날",09:00,18:00,09:00,18:00,00:00,00:00,254,184682,55,9397,5,14,부산광역시 영도구 함지로79번길6(동삼동),부산광역시 영도구청,051-419-4821,2985.43,2128,http://www.yeongdo.go.kr/library.web,35.07526538,129.066859,2022-03-25,3280000,부산광역시 영도구
영도도서관 남항분관,부산광역시,영도구,공공도서관,"(1)매주 월요일 (2)일요일을 제외한 관공서의 공휴일(다만, 일요일이 다른 공휴일과 겹치는 경우에는 휴관) (4)관장이 필요하다고 인정하는 날",09:00,18:00,09:00,18:00,00:00,00:00,50,41261,8,2267,5,14,부산광역시 영도구 절영로71(남항동2가),부산광역시 영도구청,051-419-5673,2009.5,1192,http://www.yeongdo.go.kr/library/01351/01981.web,35.08855518,129.0390498,2022-03-25,3280000,부산광역시 영도구
스케치북작은도서관,부산광역시,영도구,작은도서관,공휴일,09:00,18:00,09:00,13:00,00:00,00:00,000,1300,2,0,5,14,부산광역시 영도구 일산봉로 21,공미원,051-412-7040,844,91,,,,2022-03-25,3280000,부산광역시 영도구
본오도서관,경기도,안산시,공공도서관,"매주월요일,국가지정공휴일",07:00,22:00,07:00,22:00,00:00,00:00,104,30573,26,412,10,14,경기도 안산시 상록구 각골로 49(본오동),안산시 평생학습원 감골도서관,031-481-3697,480.1,740.2,http://lib.iansan.net,37.2939960384,126.8722918795,2021-09-02,3930000,경기도 안산시
반월도서관,경기도,안산시,공공도서관,"매주월요일,국가지정공휴일",07:00,22:00,07:00,22:00,00:00,00:00,276,32171,29,1570,10,14,경기도 안산시 상록구 반월새싹길 39-3(건건동),안산시 평생학습원 감골도서관,031-481-2663,2446,956.06,http://lib.iansan.net,37.3093282240,126.9028040769,2021-09-02,3930000,경기도 안산시
양천중앙도서관,서울특별시,양천구,공공도서관,금+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,388,76099,47,0,5,14,서울특별시 양천구 신정로7길 81(신정동),양천문화재단,02-2699-5919,,5666,http://lib.yangcheon.or.kr,37.51296565,126.8341534,2022-08-01,3140000,서울특별시 양천구
갈산도서관,서울특별시,양천구,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,95,49726,23,0,5,14,서울특별시 양천구 목동남로 4길 48-6,양천문화재단,02-2645-5919,,2678,http://lib.yangcheon.or.kr,37.508816,126.867312,2022-08-01,3140000,서울특별시 양천구
신월음악도서관,서울특별시,양천구,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,230,51086,27,10609,5,14,서울특별시 양천구 오목로5길 34,양천문화재단,02-2691-5919,,840,http://lib.yangcheon.or.kr,37.524697,126.840067,2022-08-01,3140000,서울특별시 양천구
미감도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,60,19042,7,0,5,14,서울특별시 양천구 목동중앙남로 57-10,양천문화재단,02-2653-5919,,266,http://lib.yangcheon.or.kr,37.538939,126.865463,2022-08-01,3140000,서울특별시 양천구
목마교육도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,70,36703,16,0,5,14,서울특별시 양천구 목동서로 41,양천문화재단,02-2652-5919,,543,http://lib.yangcheon.or.kr,37.537144,126.881721,2022-08-01,3140000,서울특별시 양천구
개울건강도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,36,29469,15,0,5,14,서울특별시 양천구 중앙로52길 56,양천문화재단,02-2603-5919,,416,http://lib.yangcheon.or.kr,37.525988,126.856603,2022-08-01,3140000,서울특별시 양천구
방아다리문학도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,84,28856,20,0,5,14,서울특별시 양천구 화곡로4길 10,양천문화재단,02-2604-5919,,294,http://lib.yangcheon.or.kr,37.538543,126.827143,2022-08-01,3140000,서울특별시 양천구
해맞이역사도서관,서울특별시,양천구,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,160,30029,20,0,5,14,서울특별시 양천구 지양로 37,양천문화재단,02-2693-5919,,1146,http://lib.yangcheon.or.kr,37.519076,126.835607,2022-08-01,3140000,서울특별시 양천구
영어특성화도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,100,63565,25,3554,5,14,서울특별시 양천구 목동동로 81,양천문화재단,02-2642-5919,,715,http://lib.yangcheon.or.kr,37.515936,126.863865,2022-08-01,3140000,서울특별시 양천구
